"","Time","AgeGrp","ASFR","PASFR","Births"
"362",2000,26,180.044654867257,5.325,80.2901150442478
"363",2000,27,175.100884955752,5.185,75.6225840707965
"364",2000,28,168.878362831858,5.00646902654867,70.5889203539823
"365",2000,29,161.749752212389,4.79763716814159,65.3633274336283
"366",2000,30,153.709805309735,4.55736283185841,60.0256017699115
"367",2000,31,144.345566371681,4.2733982300885,54.4661681415929
"368",2000,32,133.819026548673,3.95046017699115,48.7403185840708
"369",2000,33,123.233168141593,3.6215221238938,43.2519911504425
"370",2000,34,112.800991150442,3.2941592920354,38.0676283185841
"371",2000,35,102.283486725664,2.96762831858407,33.1475398230088
"372",2000,36,91.6338230088496,2.64223008849558,28.4825309734513
"373",2000,37,80.9595221238938,2.32150442477876,24.1106460176991
"374",2000,38,70.3777876106195,2.00834513274336,20.0575044247788
"375",2000,39,60.3380442477876,1.71517699115044,16.439592920354
"376",2000,40,50.9458053097345,1.44425663716814,13.2644336283186
"377",2000,41,42.2400707964602,1.19277876106195,10.4679203539823
"378",2000,42,34.4247699115044,0.965884955752212,8.06920353982301
"379",2000,43,28.336796460177,0.787716814159292,6.24169911504425
"380",2000,44,23.9874778761062,0.659053097345133,4.93924778761062
"381",2000,45,20.5444247787611,0.557884955752212,3.95120353982301
"382",2000,46,17.7106902654867,0.476026548672566,3.18814159292035
"383",2000,47,15.0628407079646,0.402008849557522,2.54911504424779
"384",2000,48,12.2892920353982,0.326787610619469,1.96791150442478
"385",2000,49,8.47871681415929,0.225238938053097,1.29005309734513
"386",2001,15,23.1145840707965,0.636185840707965,12.6034867256637
"387",2001,16,40.7475752212389,1.1349203539823,22.1493274336283
"388",2001,17,64.6901769911504,1.83251327433628,35.1950796460177
"389",2001,18,93.9267256637168,2.70195575221239,50.9953982300885
"390",2001,19,122.769362831858,3.56975221238938,66.0800088495575
"391",2001,20,148.880761061947,4.3630796460177,79.0096814159292
"392",2001,21,167.242353982301,4.92069911504425,86.8553628318584
"393",2001,22,177.513601769912,5.2312389380531,89.6888053097345
"394",2001,23,182.955389380531,5.39645132743363,89.6958053097345
"395",2001,24,184.562672566372,5.44777876106195,87.6961769911504
"396",2001,25,183.450380530973,5.41988495575221,84.4479115044248
"397",2001,26,180.044654867257,5.325,80.2901150442478
"398",2001,27,175.100884955752,5.185,75.6225840707965
"399",2001,28,168.878362831858,5.00646902654867,70.5889203539823
"400",2001,29,161.749752212389,4.79763716814159,65.3633274336283
"401",2001,30,153.709805309735,4.55736283185841,60.0256017699115
"402",2001,31,144.345566371681,4.2733982300885,54.4661681415929
"403",2001,32,133.819026548673,3.95046017699115,48.7403185840708
"404",2001,33,123.233168141593,3.6215221238938,43.2519911504425
"405",2001,34,112.800991150442,3.2941592920354,38.0676283185841
"406",2001,35,102.283486725664,2.96762831858407,33.1475398230088
"407",2001,36,91.6338230088496,2.64223008849558,28.4825309734513
"408",2001,37,80.9595221238938,2.32150442477876,24.1106460176991
"409",2001,38,70.3777876106195,2.00834513274336,20.0575044247788
"410",2001,39,60.3380442477876,1.71517699115044,16.439592920354
"411",2001,40,50.9458053097345,1.44425663716814,13.2644336283186
"412",2001,41,42.2400707964602,1.19277876106195,10.4679203539823
"413",2001,42,34.4247699115044,0.965884955752212,8.06920353982301
"414",2001,43,28.336796460177,0.787716814159292,6.24169911504425
"415",2001,44,23.9874778761062,0.659053097345133,4.93924778761062
"416",2001,45,20.5444247787611,0.557884955752212,3.95120353982301
"417",2001,46,17.7106902654867,0.476026548672566,3.18814159292035
"418",2001,47,15.0628407079646,0.402008849557522,2.54911504424779
"419",2001,48,12.2892920353982,0.326787610619469,1.96791150442478
"420",2001,49,8.47871681415929,0.225238938053097,1.29005309734513
"421",2002,15,23.1145840707965,0.636185840707965,12.6034867256637
"422",2002,16,40.7475752212389,1.1349203539823,22.1493274336283
"423",2002,17,64.6901769911504,1.83251327433628,35.1950796460177
"424",2002,18,93.9267256637168,2.70195575221239,50.9953982300885
"425",2002,19,122.769362831858,3.56975221238938,66.0800088495575
"426",2002,20,148.880761061947,4.3630796460177,79.0096814159292
"427",2002,21,167.242353982301,4.92069911504425,86.8553628318584
"428",2002,22,177.513601769912,5.2312389380531,89.6888053097345
"429",2002,23,182.955389380531,5.39645132743363,89.6958053097345
"430",2002,24,184.562672566372,5.44777876106195,87.6961769911504
"431",2002,25,183.450380530973,5.41988495575221,84.4479115044248
"432",2002,26,180.044654867257,5.325,80.2901150442478
"433",2002,27,175.100884955752,5.185,75.6225840707965
"434",2002,28,168.878362831858,5.00646902654867,70.5889203539823
"435",2002,29,161.749752212389,4.79763716814159,65.3633274336283
"436",2002,30,153.709805309735,4.55736283185841,60.0256017699115
"437",2002,31,144.345566371681,4.2733982300885,54.4661681415929
"438",2002,32,133.819026548673,3.95046017699115,48.7403185840708
"439",2002,33,123.233168141593,3.6215221238938,43.2519911504425
"440",2002,34,112.800991150442,3.2941592920354,38.0676283185841
"441",2002,35,102.283486725664,2.96762831858407,33.1475398230088
"442",2002,36,91.6338230088496,2.64223008849558,28.4825309734513
"443",2002,37,80.9595221238938,2.32150442477876,24.1106460176991
"444",2002,38,70.3777876106195,2.00834513274336,20.0575044247788
"445",2002,39,60.3380442477876,1.71517699115044,16.439592920354
"446",2002,40,50.9458053097345,1.44425663716814,13.2644336283186
"447",2002,41,42.2400707964602,1.19277876106195,10.4679203539823
"448",2002,42,34.4247699115044,0.965884955752212,8.06920353982301
"449",2002,43,28.336796460177,0.787716814159292,6.24169911504425
"450",2002,44,23.9874778761062,0.659053097345133,4.93924778761062
"451",2002,45,20.5444247787611,0.557884955752212,3.95120353982301
"452",2002,46,17.7106902654867,0.476026548672566,3.18814159292035
"453",2002,47,15.0628407079646,0.402008849557522,2.54911504424779
"454",2002,48,12.2892920353982,0.326787610619469,1.96791150442478
"455",2002,49,8.47871681415929,0.225238938053097,1.29005309734513
"456",2003,15,23.1145840707965,0.636185840707965,12.6034867256637
"457",2003,16,40.7475752212389,1.1349203539823,22.1493274336283
"458",2003,17,64.6901769911504,1.83251327433628,35.1950796460177
"459",2003,18,93.9267256637168,2.70195575221239,50.9953982300885
"460",2003,19,122.769362831858,3.56975221238938,66.0800088495575
"461",2003,20,148.880761061947,4.3630796460177,79.0096814159292
"462",2003,21,167.242353982301,4.92069911504425,86.8553628318584
"463",2003,22,177.513601769912,5.2312389380531,89.6888053097345
"464",2003,23,182.955389380531,5.39645132743363,89.6958053097345
"465",2003,24,184.562672566372,5.44777876106195,87.6961769911504
"466",2003,25,183.450380530973,5.41988495575221,84.4479115044248
"467",2003,26,180.044654867257,5.325,80.2901150442478
"468",2003,27,175.100884955752,5.185,75.6225840707965
"469",2003,28,168.878362831858,5.00646902654867,70.5889203539823
"470",2003,29,161.749752212389,4.79763716814159,65.3633274336283
"471",2003,30,153.709805309735,4.55736283185841,60.0256017699115
"472",2003,31,144.345566371681,4.2733982300885,54.4661681415929
"473",2003,32,133.819026548673,3.95046017699115,48.7403185840708
"474",2003,33,123.233168141593,3.6215221238938,43.2519911504425
"475",2003,34,112.800991150442,3.2941592920354,38.0676283185841
"476",2003,35,102.283486725664,2.96762831858407,33.1475398230088
"477",2003,36,91.6338230088496,2.64223008849558,28.4825309734513
"478",2003,37,80.9595221238938,2.32150442477876,24.1106460176991
"479",2003,38,70.3777876106195,2.00834513274336,20.0575044247788
"480",2003,39,60.3380442477876,1.71517699115044,16.439592920354
"481",2003,40,50.9458053097345,1.44425663716814,13.2644336283186
"482",2003,41,42.2400707964602,1.19277876106195,10.4679203539823
"483",2003,42,34.4247699115044,0.965884955752212,8.06920353982301
"484",2003,43,28.336796460177,0.787716814159292,6.24169911504425
"485",2003,44,23.9874778761062,0.659053097345133,4.93924778761062
"486",2003,45,20.5444247787611,0.557884955752212,3.95120353982301
"487",2003,46,17.7106902654867,0.476026548672566,3.18814159292035
"488",2003,47,15.0628407079646,0.402008849557522,2.54911504424779
"489",2003,48,12.2892920353982,0.326787610619469,1.96791150442478
"490",2003,49,8.47871681415929,0.225238938053097,1.29005309734513
"491",2004,15,23.1145840707965,0.636185840707965,12.6034867256637
"492",2004,16,40.7475752212389,1.1349203539823,22.1493274336283
"493",2004,17,64.6901769911504,1.83251327433628,35.1950796460177
"494",2004,18,93.9267256637168,2.70195575221239,50.9953982300885
"495",2004,19,122.769362831858,3.56975221238938,66.0800088495575
"496",2004,20,148.880761061947,4.3630796460177,79.0096814159292
"497",2004,21,167.242353982301,4.92069911504425,86.8553628318584
"498",2004,22,177.513601769912,5.2312389380531,89.6888053097345
"499",2004,23,182.955389380531,5.39645132743363,89.6958053097345
"500",2004,24,184.562672566372,5.44777876106195,87.6961769911504
"501",2004,25,183.450380530973,5.41988495575221,84.4479115044248
"502",2004,26,180.044654867257,5.325,80.2901150442478
"503",2004,27,175.100884955752,5.185,75.6225840707965
"504",2004,28,168.878362831858,5.00646902654867,70.5889203539823
"505",2004,29,161.749752212389,4.79763716814159,65.3633274336283
"506",2004,30,153.709805309735,4.55736283185841,60.0256017699115
"507",2004,31,144.345566371681,4.2733982300885,54.4661681415929
"508",2004,32,133.819026548673,3.95046017699115,48.7403185840708
"509",2004,33,123.233168141593,3.6215221238938,43.2519911504425
"510",2004,34,112.800991150442,3.2941592920354,38.0676283185841
"511",2004,35,102.283486725664,2.96762831858407,33.1475398230088
"512",2004,36,91.6338230088496,2.64223008849558,28.4825309734513
"513",2004,37,80.9595221238938,2.32150442477876,24.1106460176991
"514",2004,38,70.3777876106195,2.00834513274336,20.0575044247788
"515",2004,39,60.3380442477876,1.71517699115044,16.439592920354
"516",2004,40,50.9458053097345,1.44425663716814,13.2644336283186
"517",2004,41,42.2400707964602,1.19277876106195,10.4679203539823
"518",2004,42,34.4247699115044,0.965884955752212,8.06920353982301
"519",2004,43,28.336796460177,0.787716814159292,6.24169911504425
"520",2004,44,23.9874778761062,0.659053097345133,4.93924778761062
"521",2004,45,20.5444247787611,0.557884955752212,3.95120353982301
"522",2004,46,17.7106902654867,0.476026548672566,3.18814159292035
"523",2004,47,15.0628407079646,0.402008849557522,2.54911504424779
"524",2004,48,12.2892920353982,0.326787610619469,1.96791150442478
"525",2004,49,8.47871681415929,0.225238938053097,1.29005309734513
"526",2005,15,23.1145840707965,0.636185840707965,12.6034867256637
"527",2005,16,40.7475752212389,1.1349203539823,22.1493274336283
"528",2005,17,64.6901769911504,1.83251327433628,35.1950796460177
"529",2005,18,93.9267256637168,2.70195575221239,50.9953982300885
"530",2005,19,122.769362831858,3.56975221238938,66.0800088495575
"531",2005,20,148.880761061947,4.3630796460177,79.0096814159292
"532",2005,21,167.242353982301,4.92069911504425,86.8553628318584
"533",2005,22,177.513601769912,5.2312389380531,89.6888053097345
"534",2005,23,182.955389380531,5.39645132743363,89.6958053097345
"535",2005,24,184.562672566372,5.44777876106195,87.6961769911504
"536",2005,25,183.450380530973,5.41988495575221,84.4479115044248
"537",2005,26,180.044654867257,5.325,80.2901150442478
"538",2005,27,175.100884955752,5.185,75.6225840707965
"539",2005,28,168.878362831858,5.00646902654867,70.5889203539823
"540",2005,29,161.749752212389,4.79763716814159,65.3633274336283
"541",2005,30,153.709805309735,4.55736283185841,60.0256017699115
"542",2005,31,144.345566371681,4.2733982300885,54.4661681415929
"543",2005,32,133.819026548673,3.95046017699115,48.7403185840708
"544",2005,33,123.233168141593,3.6215221238938,43.2519911504425
"545",2005,34,112.800991150442,3.2941592920354,38.0676283185841
"546",2005,35,102.283486725664,2.96762831858407,33.1475398230088
"547",2005,36,91.6338230088496,2.64223008849558,28.4825309734513
"548",2005,37,80.9595221238938,2.32150442477876,24.1106460176991
"549",2005,38,70.3777876106195,2.00834513274336,20.0575044247788
"550",2005,39,60.3380442477876,1.71517699115044,16.439592920354
"551",2005,40,50.9458053097345,1.44425663716814,13.2644336283186
"552",2005,41,42.2400707964602,1.19277876106195,10.4679203539823
"553",2005,42,34.4247699115044,0.965884955752212,8.06920353982301
"554",2005,43,28.336796460177,0.787716814159292,6.24169911504425
"555",2005,44,23.9874778761062,0.659053097345133,4.93924778761062
"556",2005,45,20.5444247787611,0.557884955752212,3.95120353982301
"557",2005,46,17.7106902654867,0.476026548672566,3.18814159292035
"558",2005,47,15.0628407079646,0.402008849557522,2.54911504424779
"559",2005,48,12.2892920353982,0.326787610619469,1.96791150442478
"560",2005,49,8.47871681415929,0.225238938053097,1.29005309734513
"561",2006,15,23.1145840707965,0.636185840707965,12.6034867256637
"562",2006,16,40.7475752212389,1.1349203539823,22.1493274336283
"563",2006,17,64.6901769911504,1.83251327433628,35.1950796460177
"564",2006,18,93.9267256637168,2.70195575221239,50.9953982300885
"565",2006,19,122.769362831858,3.56975221238938,66.0800088495575
"566",2006,20,148.880761061947,4.3630796460177,79.0096814159292
"567",2006,21,167.242353982301,4.92069911504425,86.8553628318584
"568",2006,22,177.513601769912,5.2312389380531,89.6888053097345
"569",2006,23,182.955389380531,5.39645132743363,89.6958053097345
"570",2006,24,184.562672566372,5.44777876106195,87.6961769911504
"571",2006,25,183.450380530973,5.41988495575221,84.4479115044248
"572",2006,26,180.044654867257,5.325,80.2901150442478
"573",2006,27,175.100884955752,5.185,75.6225840707965
"574",2006,28,168.878362831858,5.00646902654867,70.5889203539823
"575",2006,29,161.749752212389,4.79763716814159,65.3633274336283
"576",2006,30,153.709805309735,4.55736283185841,60.0256017699115
"577",2006,31,144.345566371681,4.2733982300885,54.4661681415929
"578",2006,32,133.819026548673,3.95046017699115,48.7403185840708
"579",2006,33,123.233168141593,3.6215221238938,43.2519911504425
"580",2006,34,112.800991150442,3.2941592920354,38.0676283185841
"581",2006,35,102.283486725664,2.96762831858407,33.1475398230088
"582",2006,36,91.6338230088496,2.64223008849558,28.4825309734513
"583",2006,37,80.9595221238938,2.32150442477876,24.1106460176991
"584",2006,38,70.3777876106195,2.00834513274336,20.0575044247788
"585",2006,39,60.3380442477876,1.71517699115044,16.439592920354
"586",2006,40,50.9458053097345,1.44425663716814,13.2644336283186
"587",2006,41,42.2400707964602,1.19277876106195,10.4679203539823
"588",2006,42,34.4247699115044,0.965884955752212,8.06920353982301
"589",2006,43,28.336796460177,0.787716814159292,6.24169911504425
"590",2006,44,23.9874778761062,0.659053097345133,4.93924778761062
"591",2006,45,20.5444247787611,0.557884955752212,3.95120353982301
"592",2006,46,17.7106902654867,0.476026548672566,3.18814159292035
"593",2006,47,15.0628407079646,0.402008849557522,2.54911504424779
"594",2006,48,12.2892920353982,0.326787610619469,1.96791150442478
"595",2006,49,8.47871681415929,0.225238938053097,1.29005309734513
"596",2007,15,23.1145840707965,0.636185840707965,12.6034867256637
"597",2007,16,40.7475752212389,1.1349203539823,22.1493274336283
"598",2007,17,64.6901769911504,1.83251327433628,35.1950796460177
"599",2007,18,93.9267256637168,2.70195575221239,50.9953982300885
"600",2007,19,122.769362831858,3.56975221238938,66.0800088495575
"601",2007,20,148.880761061947,4.3630796460177,79.0096814159292
"602",2007,21,167.242353982301,4.92069911504425,86.8553628318584
"603",2007,22,177.513601769912,5.2312389380531,89.6888053097345
"604",2007,23,182.955389380531,5.39645132743363,89.6958053097345
"605",2007,24,184.562672566372,5.44777876106195,87.6961769911504
"606",2007,25,183.450380530973,5.41988495575221,84.4479115044248
"607",2007,26,180.044654867257,5.325,80.2901150442478
"608",2007,27,175.100884955752,5.185,75.6225840707965
"609",2007,28,168.878362831858,5.00646902654867,70.5889203539823
"610",2007,29,161.749752212389,4.79763716814159,65.3633274336283
"611",2007,30,153.709805309735,4.55736283185841,60.0256017699115
"612",2007,31,144.345566371681,4.2733982300885,54.4661681415929
"613",2007,32,133.819026548673,3.95046017699115,48.7403185840708
"614",2007,33,123.233168141593,3.6215221238938,43.2519911504425
"615",2007,34,112.800991150442,3.2941592920354,38.0676283185841
"616",2007,35,102.283486725664,2.96762831858407,33.1475398230088
"617",2007,36,91.6338230088496,2.64223008849558,28.4825309734513
"618",2007,37,80.9595221238938,2.32150442477876,24.1106460176991
"619",2007,38,70.3777876106195,2.00834513274336,20.0575044247788
"620",2007,39,60.3380442477876,1.71517699115044,16.439592920354
"621",2007,40,50.9458053097345,1.44425663716814,13.2644336283186
"622",2007,41,42.2400707964602,1.19277876106195,10.4679203539823
"623",2007,42,34.4247699115044,0.965884955752212,8.06920353982301
"624",2007,43,28.336796460177,0.787716814159292,6.24169911504425
"625",2007,44,23.9874778761062,0.659053097345133,4.93924778761062
"626",2007,45,20.5444247787611,0.557884955752212,3.95120353982301
"627",2007,46,17.7106902654867,0.476026548672566,3.18814159292035
"628",2007,47,15.0628407079646,0.402008849557522,2.54911504424779
"629",2007,48,12.2892920353982,0.326787610619469,1.96791150442478
"630",2007,49,8.47871681415929,0.225238938053097,1.29005309734513
"631",2008,15,23.1145840707965,0.636185840707965,12.6034867256637
"632",2008,16,40.7475752212389,1.1349203539823,22.1493274336283
"633",2008,17,64.6901769911504,1.83251327433628,35.1950796460177
"634",2008,18,93.9267256637168,2.70195575221239,50.9953982300885
"635",2008,19,122.769362831858,3.56975221238938,66.0800088495575
"636",2008,20,148.880761061947,4.3630796460177,79.0096814159292
"637",2008,21,167.242353982301,4.92069911504425,86.8553628318584
"638",2008,22,177.513601769912,5.2312389380531,89.6888053097345
"639",2008,23,182.955389380531,5.39645132743363,89.6958053097345
"640",2008,24,184.562672566372,5.44777876106195,87.6961769911504
"641",2008,25,183.450380530973,5.41988495575221,84.4479115044248
"642",2008,26,180.044654867257,5.325,80.2901150442478
"643",2008,27,175.100884955752,5.185,75.6225840707965
"644",2008,28,168.878362831858,5.00646902654867,70.5889203539823
"645",2008,29,161.749752212389,4.79763716814159,65.3633274336283
"646",2008,30,153.709805309735,4.55736283185841,60.0256017699115
"647",2008,31,144.345566371681,4.2733982300885,54.4661681415929
"648",2008,32,133.819026548673,3.95046017699115,48.7403185840708
"649",2008,33,123.233168141593,3.6215221238938,43.2519911504425
"650",2008,34,112.800991150442,3.2941592920354,38.0676283185841
"651",2008,35,102.283486725664,2.96762831858407,33.1475398230088
"652",2008,36,91.6338230088496,2.64223008849558,28.4825309734513
"653",2008,37,80.9595221238938,2.32150442477876,24.1106460176991
"654",2008,38,70.3777876106195,2.00834513274336,20.0575044247788
"655",2008,39,60.3380442477876,1.71517699115044,16.439592920354
"656",2008,40,50.9458053097345,1.44425663716814,13.2644336283186
"657",2008,41,42.2400707964602,1.19277876106195,10.4679203539823
"658",2008,42,34.4247699115044,0.965884955752212,8.06920353982301
"659",2008,43,28.336796460177,0.787716814159292,6.24169911504425
"660",2008,44,23.9874778761062,0.659053097345133,4.93924778761062
"661",2008,45,20.5444247787611,0.557884955752212,3.95120353982301
"662",2008,46,17.7106902654867,0.476026548672566,3.18814159292035
"663",2008,47,15.0628407079646,0.402008849557522,2.54911504424779
"664",2008,48,12.2892920353982,0.326787610619469,1.96791150442478
"665",2008,49,8.47871681415929,0.225238938053097,1.29005309734513
"666",2009,15,23.1145840707965,0.636185840707965,12.6034867256637
"667",2009,16,40.7475752212389,1.1349203539823,22.1493274336283
"668",2009,17,64.6901769911504,1.83251327433628,35.1950796460177
"669",2009,18,93.9267256637168,2.70195575221239,50.9953982300885
"670",2009,19,122.769362831858,3.56975221238938,66.0800088495575
"671",2009,20,148.880761061947,4.3630796460177,79.0096814159292
"672",2009,21,167.242353982301,4.92069911504425,86.8553628318584
"673",2009,22,177.513601769912,5.2312389380531,89.6888053097345
"674",2009,23,182.955389380531,5.39645132743363,89.6958053097345
"675",2009,24,184.562672566372,5.44777876106195,87.6961769911504
"676",2009,25,183.450380530973,5.41988495575221,84.4479115044248
"677",2009,26,180.044654867257,5.325,80.2901150442478
"678",2009,27,175.100884955752,5.185,75.6225840707965
"679",2009,28,168.878362831858,5.00646902654867,70.5889203539823
"680",2009,29,161.749752212389,4.79763716814159,65.3633274336283
"681",2009,30,153.709805309735,4.55736283185841,60.0256017699115
"682",2009,31,144.345566371681,4.2733982300885,54.4661681415929
"683",2009,32,133.819026548673,3.95046017699115,48.7403185840708
"684",2009,33,123.233168141593,3.6215221238938,43.2519911504425
"685",2009,34,112.800991150442,3.2941592920354,38.0676283185841
"686",2009,35,102.283486725664,2.96762831858407,33.1475398230088
"687",2009,36,91.6338230088496,2.64223008849558,28.4825309734513
"688",2009,37,80.9595221238938,2.32150442477876,24.1106460176991
"689",2009,38,70.3777876106195,2.00834513274336,20.0575044247788
"690",2009,39,60.3380442477876,1.71517699115044,16.439592920354
"691",2009,40,50.9458053097345,1.44425663716814,13.2644336283186
"692",2009,41,42.2400707964602,1.19277876106195,10.4679203539823
"693",2009,42,34.4247699115044,0.965884955752212,8.06920353982301
"694",2009,43,28.336796460177,0.787716814159292,6.24169911504425
"695",2009,44,23.9874778761062,0.659053097345133,4.93924778761062
"696",2009,45,20.5444247787611,0.557884955752212,3.95120353982301
"697",2009,46,17.7106902654867,0.476026548672566,3.18814159292035
"698",2009,47,15.0628407079646,0.402008849557522,2.54911504424779
"699",2009,48,12.2892920353982,0.326787610619469,1.96791150442478
"700",2009,49,8.47871681415929,0.225238938053097,1.29005309734513
"701",2010,15,23.1145840707965,0.636185840707965,12.6034867256637
"702",2010,16,40.7475752212389,1.1349203539823,22.1493274336283
"703",2010,17,64.6901769911504,1.83251327433628,35.1950796460177
"704",2010,18,93.9267256637168,2.70195575221239,50.9953982300885
"705",2010,19,122.769362831858,3.56975221238938,66.0800088495575
"706",2010,20,148.880761061947,4.3630796460177,79.0096814159292
"707",2010,21,167.242353982301,4.92069911504425,86.8553628318584
"708",2010,22,177.513601769912,5.2312389380531,89.6888053097345
"709",2010,23,182.955389380531,5.39645132743363,89.6958053097345
"710",2010,24,184.562672566372,5.44777876106195,87.6961769911504
"711",2010,25,183.450380530973,5.41988495575221,84.4479115044248
"712",2010,26,180.044654867257,5.325,80.2901150442478
"713",2010,27,175.100884955752,5.185,75.6225840707965
"714",2010,28,168.878362831858,5.00646902654867,70.5889203539823
"715",2010,29,161.749752212389,4.79763716814159,65.3633274336283
"716",2010,30,153.709805309735,4.55736283185841,60.0256017699115
"717",2010,31,144.345566371681,4.2733982300885,54.4661681415929
"718",2010,32,133.819026548673,3.95046017699115,48.7403185840708
"719",2010,33,123.233168141593,3.6215221238938,43.2519911504425
"720",2010,34,112.800991150442,3.2941592920354,38.0676283185841
"721",2010,35,102.283486725664,2.96762831858407,33.1475398230088
